Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,GN Series,Working As a Game Designer,2023,Computers & Graphics,Elsevier,,,776,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:s4jRykEfYRkJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,The Structure of Games,2023,Computers & Graphics,Elsevier,,,778,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:a2uspXrQBd8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Digital Prototyping,2023,Computers & Graphics,Elsevier,,,779,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:x5cThBtxpMEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,The Morgan Kaufmann Series,2023,Computers & Graphics,Elsevier,,,781,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:EIv0P_xDcnkJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Fun and Accessibility,2023,Computers & Graphics,Elsevier,,,784,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:_h6QO1ilPo8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Playtesting,2023,Computers & Graphics,Elsevier,,,785,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:G7n0Lx4TCcsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,"Functionality, Completeness, and Balance",2023,Computers & Graphics,Elsevier,,,788,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:qwFFJnscmBQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Stages of Development,2023,Computers & Graphics,Elsevier,,,789,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:jKHrIjYJKb0J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Working with Dramatic Elements,2023,Computers & Graphics,Elsevier,,,790,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:aqRsoqe7ee8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,The Role of the Game Designer,2023,Computers & Graphics,Elsevier,,,792,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:6j3IKjiBTbQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Team Structures,2023,Computers & Graphics,Elsevier,,,793,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:TqCXh8cPV7cJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Designing a Game,2023,Computers & Graphics,Elsevier,,,794,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:Kxb8j-Y_6Y4J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Working with System Dynamics,2023,Computers & Graphics,Elsevier,,,795,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:2qUasayhPsEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Game Design Basics,2023,Computers & Graphics,Elsevier,,,796,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:z-wITgP0kjwJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,GN Series,Image Credits and Copyright Notices,2023,Computers & Graphics,Elsevier,,,799,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,1,2,,,https://scholar.google.com/scholar?q=related:FN0S9N4GVQ8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
0,"Z Shen, H Xu, T Luo, Y Song, ...",Gauge-invariant theory of truncated quantum light-matter interactions in arbitrary media,2023,COMPUTERS …,PERGAMON-ELSEVIER SCIENCE …,,,801,2025-02-16 19:55:42,CITATION,,,,,,,,0,0.0,0,5,2,,,https://scholar.google.com/scholar?q=related:xa1eaHFl2v8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"W Nicolaa, M Yvana, C Frederic",A survey of 3D human body reconstruction from single and multiple camera views,2023,"Computers & Graphics, Jan",,,https://scholar.google.com/scholar?cites=17414414237870406275&as_sdt=2005&sciodt=2007&hl=en,805,2025-02-16 19:55:42,CITATION,,,,,,,,2,1.0,1,3,2,,,https://scholar.google.com/scholar?q=related:gzrF23ttrPEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"C Jin, T Wu, YS Liu, J Zhou",MuSic-UDF: Learning Multi-Scale dynamic grid representation for high-fidelity surface reconstruction from point clouds,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002164,https://scholar.google.com/scholar?cites=7498842093822333260&as_sdt=2005&sciodt=2007&hl=en,17,2025-02-16 19:55:42,,,,,,,,,2,2.0,1,4,1,"Surface reconstruction for point clouds is a central task in 3D modeling. Recently, the attractive approaches solve this problem by learning neural implicit representations, eg …",,https://scholar.google.com/scholar?q=related:TNEGXSc9EWgJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
5,"B Marques, BS Santos, P Dias",Ten years of immersive education: overview of a virtual and augmented reality course at postgraduate level,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002231,https://scholar.google.com/scholar?cites=16699515424750172223&as_sdt=2005&sciodt=2007&hl=en,37,2025-02-16 19:55:42,HTML,,,,,,,,5,5.0,2,3,1,"In recent years, the market has seen the emergence of numerous affordable sensors, interaction devices, and displays, which have greatly facilitated the adoption of Virtual and …",https://www.sciencedirect.com/science/article/pii/S0097849324002231,https://scholar.google.com/scholar?q=related:P_hjDc2YwOcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
3,"Y Sun, H Wang, Z Zhang, C Diels, A Asadipour",Executing realistic earthquake simulations in unreal engine with material calibration,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002267,https://scholar.google.com/scholar?cites=2168274267768875385&as_sdt=2005&sciodt=2007&hl=en,40,2025-02-16 19:55:42,HTML,,,,,,,,3,3.0,1,5,1,"Earthquakes significantly impact societies and economies, underscoring the need for effective search and rescue strategies. As AI and robotics increasingly support these efforts …",https://www.sciencedirect.com/science/article/pii/S0097849324002267,https://scholar.google.com/scholar?q=related:een7YfVBFx4J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"JP Lima, H Uchiyama, D Thomas, V Teichrieb",Fast direct multi-person radiance fields from sparse input with dense pose priors,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001985,https://scholar.google.com/scholar?cites=12055277093348801730&as_sdt=2005&sciodt=2007&hl=en,42,2025-02-16 19:55:42,,,,,,,,,2,2.0,1,4,1,Volumetric radiance fields have been popular in reconstructing small-scale 3D scenes from multi-view images. With additional constraints such as person correspondences …,,https://scholar.google.com/scholar?q=related:wnz1EaXyTKcJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
4,"L Ferreira, G Moreira, M Hosseini, M Lage, ...","Assessing the landscape of toolkits, frameworks, and authoring tools for urban visual analytics systems",2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001481,https://scholar.google.com/scholar?cites=16106257284778145860&as_sdt=2005&sciodt=2007&hl=en,51,2025-02-16 19:55:42,HTML,,,,,,,,4,4.0,1,5,1,"Over the past decade, there has been a significant increase in the development of visual analytics systems dedicated to addressing urban issues. These systems distill intricate …",https://www.sciencedirect.com/science/article/pii/S0097849324001481,https://scholar.google.com/scholar?q=related:RLg_eKrrhN8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
3,"A Lopes, FP dos Santos, D de Oliveira, M Schiezaro, ...",Computer vision model compression techniques for embedded systems: A survey,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400150X,https://scholar.google.com/scholar?cites=830584491780699724&as_sdt=2005&sciodt=2007&hl=en,53,2025-02-16 19:55:42,HTML,,,,,,,,3,3.0,1,5,1,"Deep neural networks have consistently represented the state of the art in most computer vision problems. In these scenarios, larger and more complex models have demonstrated …",https://www.sciencedirect.com/science/article/pii/S009784932400150X,https://scholar.google.com/scholar?q=related:THaJ1DHUhgsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"CA Zhu, C Joslin",A review of motion retargeting techniques for 3D character facial animation,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001729,https://scholar.google.com/scholar?cites=10025406841739605861&as_sdt=2005&sciodt=2007&hl=en,55,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,1,2,1,The animation of 3D faces has been a critical component of character animation in a wide range of media since the early 90's. The conventional process for animating a 3D face is …,https://www.sciencedirect.com/science/article/pii/S0097849324001729,https://scholar.google.com/scholar?q=related:Zfeo2mdmIYsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
4,"W Zhou, Q Wang, W Jin, X Shi, Y He",Graph Transformer for 3D point clouds classification and semantic segmentation,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001857,https://scholar.google.com/scholar?cites=14455037782472644872&as_sdt=2005&sciodt=2007&hl=en,65,2025-02-16 19:55:42,,10.1016/j.cag.2024.104050,,,,,,,4,4.0,1,5,1,"Recently, graph-based and Transformer-based deep learning have demonstrated excellent performances on various point cloud tasks. Most of the existing graph-based methods rely …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4839921,https://scholar.google.com/scholar?q=related:CNkh70acmsgJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"A López, AJ Rueda, RJ Segura, CJ Ogayar, ...",Generating implicit object fragment datasets for machine learning,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002395,https://scholar.google.com/scholar?cites=12386688836391322923&as_sdt=2005&sciodt=2007&hl=en,68,2025-02-16 19:55:42,HTML,,,,,,,,1,1.0,0,5,1,One of the primary challenges inherent in utilizing deep learning models is the scarcity and accessibility hurdles associated with acquiring datasets of sufficient size to facilitate effective …,https://www.sciencedirect.com/science/article/pii/S0097849324002395,https://scholar.google.com/scholar?q=related:K8VmhN5b5qsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
4,"BC Benato, C Grosu, AX Falcão, AC Telea",Human-in-the-loop: Using classifier decision boundary maps to improve pseudo labels,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001973,https://scholar.google.com/scholar?cites=12311208860808735913&as_sdt=2005&sciodt=2007&hl=en,77,2025-02-16 19:55:42,,,,,,,,,4,4.0,1,4,1,"For classification tasks, several strategies aim to tackle the problem of not having sufficient labeled data, usually by automatic labeling or by fully passing this task to a user. Automatic …",http://webspace.science.uu.nl/~telea001/uploads/PAPERS/CAG24/paper2.pdf,https://scholar.google.com/scholar?q=related:qWwlODsz2qoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
3,"G Viganò, S Melzi",Bijective upsampling and learned embedding for point clouds correspondences,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001201,https://scholar.google.com/scholar?cites=18402961512418449623&as_sdt=2005&sciodt=2007&hl=en,78,2025-02-16 19:55:42,,,,,,,,,3,3.0,2,2,1,"In this paper, we present a novel pipeline to compute and refine a data-driven solution for estimating the correspondence between 3D point clouds. Our method is compatible with the …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4772787,https://scholar.google.com/scholar?q=related:1xjjEv5zZP8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
5,"B Cebeci, MB Askin, TK Capin, U Celikcan",Gaze-directed and saliency-guided approaches of stereo camera control in interactive virtual reality,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849323002492,https://scholar.google.com/scholar?cites=5347625379293226013&as_sdt=2005&sciodt=2007&hl=en,82,2025-02-16 19:55:42,,,,,,,,,5,5.0,1,4,1,"Despite remarkable advances in virtual reality (VR) technologies, serious challenges remain in making extended VR sessions with head-mounted displays (HMDs) thoroughly …",,https://scholar.google.com/scholar?q=related:HeSiFPOUNkoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"K Pradhan, S Patra",A semantic edge-aware parameter efficient image filtering technique,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002036,https://scholar.google.com/scholar?cites=15025118795981644190&as_sdt=2005&sciodt=2007&hl=en,85,2025-02-16 19:55:42,,10.1016/j.cag.2024.104068,,,,,,,2,2.0,1,2,1,The success of a structure preserving filtering technique has relied on its capability to recognize structures and textures present in the input image. In this paper a novel structure …,,https://scholar.google.com/scholar?q=related:nuGHPvDxg9AJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"L Schirmer, T Novello, V da Silva, G Schardong, ...",Geometric implicit neural representations for signed distance functions,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002206,https://scholar.google.com/scholar?cites=15280867086202346703&as_sdt=2005&sciodt=2007&hl=en,87,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,5,1,Implicit neural representations (INRs) have emerged as a promising framework for representing signals in low-dimensional spaces. This survey reviews the existing literature …,,https://scholar.google.com/scholar?q=related:z5wMRaeLENQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
3,"IM Barcelos, TB Rabelo, F Bernardini, RS Monteiro, ...",From past to present: A tertiary investigation of twenty-four years of image inpainting,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001456,https://scholar.google.com/scholar?cites=6150092590126414063&as_sdt=2005&sciodt=2007&hl=en,88,2025-02-16 19:55:42,,,,,,,,,3,3.0,1,5,1,"Inpainting techniques, rooted in ancient art restoration practices, have become essential tools for digital image editing in modern contexts. Despite their widespread applications …",,https://scholar.google.com/scholar?q=related:7zg_SqCEWVUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
13,"K Bektaş, J Strecker, S Mayer, K Garcia",Gaze-enabled activity recognition for augmented reality feedback,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400044X,https://scholar.google.com/scholar?cites=17306648099412079338&as_sdt=2005&sciodt=2007&hl=en,95,2025-02-16 19:55:42,HTML,,,,,,,,13,13.0,3,4,1,"Abstract Head-mounted Augmented Reality (AR) displays overlay digital information on physical objects. Through eye tracking, they provide insights into user attention, intentions …",https://www.sciencedirect.com/science/article/pii/S009784932400044X,https://scholar.google.com/scholar?q=related:6nIlesCQLfAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
7,"H Wang, Y Cao, X Wei, Y Shou, L Shen, Z Xu, ...",Structerf-SLAM: Neural implicit representation SLAM for structural environments,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324000207,https://scholar.google.com/scholar?cites=13045823226732333464&as_sdt=2005&sciodt=2007&hl=en,97,2025-02-16 19:55:42,,,,,,,,,7,7.0,1,7,1,"In recent years, research on simultaneous localization and mapping (SLAM) using neural implicit representation has shown promising outcomes due to its smooth mapping and low …",,https://scholar.google.com/scholar?q=related:mMnr3xoTDLUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"Y Miao, Y Liu",Advances in vision-based deep learning methods for interacting hands reconstruction: A survey,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002371,https://scholar.google.com/scholar?cites=9544981359658147817&as_sdt=2005&sciodt=2007&hl=en,98,2025-02-16 19:55:42,,,,,,,,,1,1.0,1,2,1,"Vision-based hand reconstructions have become noteworthy tools in enhancing interactive experiences in various applications such as virtual reality, augmented reality, and …",,https://scholar.google.com/scholar?q=related:6R8movmVdoQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"J Ma, J Li, D Zhang",EasySkinning: Target-oriented skinning by mesh contraction and curve editing,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001845,https://scholar.google.com/scholar?cites=8732699142214306404&as_sdt=2005&sciodt=2007&hl=en,102,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,3,1,"Skinning, a critical process in animation that defines how bones influence the vertices of a 3D character model, significantly impacts the visual effect in animation production …",,https://scholar.google.com/scholar?q=related:ZMoKHprHMHkJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"L Luo, J Lu, X Chen, K Zhang, J Zhou",LSGRNet: local spatial latent geometric relation learning network for 3D point cloud semantic segmentation,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001882,https://scholar.google.com/scholar?cites=16764669580313344728&as_sdt=2005&sciodt=2007&hl=en,103,2025-02-16 19:55:42,,,,,,,,,2,2.0,0,5,1,"In recent years, remarkable ability has been demonstrated by the Transformer model in capturing remote dependencies and improving point cloud segmentation performance …",,https://scholar.google.com/scholar?q=related:2LpfBykSqOgJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"W Li, Y Chen, X Guo, X He",ST2SI: Image Style Transfer via Vision Transformer using Spatial Interaction,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400219X,https://scholar.google.com/scholar?cites=16382347273568928360&as_sdt=2005&sciodt=2007&hl=en,108,2025-02-16 19:55:42,,,,,,,,,2,2.0,1,4,1,"While retaining the original content structure, image style transfer uses style image to render it to obtain stylized images with artistic features. Because the content image contains …",,https://scholar.google.com/scholar?q=related:aEIqRAzKWeMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
6,"F Zhang, L Zhang, T He, Y Sun, S Zhao, Y Zhang, ...",An overlap estimation guided feature metric approach for real point cloud registration,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324000104,https://scholar.google.com/scholar?cites=386793922200740551&as_sdt=2005&sciodt=2007&hl=en,118,2025-02-16 19:55:42,,,,,,,,,6,6.0,1,7,1,"Real point cloud registration, involving homologous and cross-source 3D data, poses significant challenges such as partial overlap, high noise, density disparities, and scale …",,https://scholar.google.com/scholar?q=related:xyIO3gUrXgUJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
4,"RV Azevedo, TM Coutinho, JP Ferreira, TL Gomes, ...",Empowering sign language communication: Integrating sentiment and semantics for facial expression synthesis,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002000,https://scholar.google.com/scholar?cites=3581270164756893685&as_sdt=2005&sciodt=2007&hl=en,119,2025-02-16 19:55:42,,10.1016/j.cag.2024.104065,,,,,,,4,4.0,1,5,1,Translating written sentences from oral languages to a sequence of manual and non-manual gestures plays a crucial role in building a more inclusive society for deaf and hard-of …,https://arxiv.org/pdf/2408.15159,https://scholar.google.com/scholar?q=related:9Q8Kjz06szEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"Z Yuan, J Shi, Y Huang",OpenECAD: An efficient visual language model for editable 3D-CAD design,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324001833,https://scholar.google.com/scholar?cites=239879727011976945&as_sdt=2005&sciodt=2007&hl=en,121,2025-02-16 19:55:42,,10.1016/j.cag.2024.104048,,,,,,,2,2.0,1,3,1,Computer-aided design (CAD) tools are utilized in the manufacturing industry for modeling everything from cups to spacecraft. These programs are complex to use and typically require …,,https://scholar.google.com/scholar?q=related:8dZdPVc5VAMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"M Höhn, S Schwindt-Drews, S Hahn, S Patyna, ...",RenalViz: Visual analysis of cohorts with chronic kidney disease,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002553,https://scholar.google.com/scholar?cites=11519608379326810775&as_sdt=2005&sciodt=2007&hl=en,122,2025-02-16 19:55:42,HTML,,,,,,,,2,2.0,0,5,1,Abstract Chronic Kidney Disease (CKD) is a prominent health problem. Progressive CKD leads to impaired kidney function with decreased ability to filter the patients' blood …,https://www.sciencedirect.com/science/article/pii/S0097849324002553,https://scholar.google.com/scholar?q=related:l0pjmcne3Z8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"J Cheng, L Wang, L Zhang, F Gao, J Zhang",Single-image SVBRDF estimation with auto-adaptive high-frequency feature extraction,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002383,https://scholar.google.com/scholar?cites=10382105698143593374&as_sdt=2005&sciodt=2007&hl=en,123,2025-02-16 19:55:42,,,,,,,,,2,2.0,0,5,1,"In this paper, we address the task of estimating spatially-varying bi-directional reflectance distribution functions (SVBRDF) of a near-planar surface from a single flash-lit image …",,https://scholar.google.com/scholar?q=related:nmNoLiCmFJAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
3,"A Heim, A Gall, M Waldner, E Gröller, C Heinzl",AccuStripes: Visual exploration and comparison of univariate data distributions using color and binning,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324000414,https://scholar.google.com/scholar?cites=8275112466158827911&as_sdt=2005&sciodt=2007&hl=en,132,2025-02-16 19:55:42,,,,,,,,,3,3.0,1,5,1,"Understanding and analyzing univariate distributions of data in terms of their shapes as well as their specific characteristics, regarding gaps, spikes, or outliers, is crucial in many …",,https://scholar.google.com/scholar?q=related:h7nNzfEa13IJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"LZ Morais, MG Martins, RP Torchelsen, A Maciel, ...",Fast spline collision detection (FSCD) algorithm for solving multiple contacts in real-time,2024,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002425,https://scholar.google.com/scholar?cites=14607178581785822009&as_sdt=2005&sciodt=2007&hl=en,135,2025-02-16 19:55:42,,,,,,,,,2,2.0,0,5,1,"Collision detection has been widely studied in the last decades. While plenty of solutions exist, certain simulation scenarios are still challenging when permanent contact and …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4899277,https://scholar.google.com/scholar?q=related:OcMJKocft8oJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
1,"M Yang, J Guo, X Zhang, Z Cheng",Self-supervised reconstruction of re-renderable facial textures from single image,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002310,https://scholar.google.com/scholar?cites=16811446961749035949&as_sdt=2005&sciodt=2007&hl=en,136,2025-02-16 19:55:42,,,,,,,,,1,1.0,0,4,1,Reconstructing high-fidelity 3D facial texture from a single image is a quite challenging task due to the lack of complete face information and the domain gap between the 3D face and …,https://jianweiguo.net/publications/papers/2024-C&G-3DFaceAlbedoReconstruction.pdf,https://scholar.google.com/scholar?q=related:rQtf2_BBTukJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"AN Saravi, J Horacsek, U Alim, JD Silva",Transferring transfer functions (TTF): A guided approach to transfer function optimization in volume visualization,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849324002024,https://scholar.google.com/scholar?cites=2007750703961457874&as_sdt=2005&sciodt=2007&hl=en,144,2025-02-16 19:55:42,HTML,,,,,,,,2,2.0,1,4,1,"In volume visualization, a transfer function tailored for one volume usually does not work for other similar volumes without careful tuning. This process can be tedious and time …",https://www.sciencedirect.com/science/article/pii/S0097849324002024,https://scholar.google.com/scholar?q=related:0sQps6D23BsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
2,"H Fu, G Cheng",Enhancing semantic mapping in text-to-image diffusion via Gather-and-Bind,2024,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932400253X,https://scholar.google.com/scholar?cites=17609203510747401963&as_sdt=2005&sciodt=2007&hl=en,149,2025-02-16 19:55:42,,10.1016/j.cag.2024.104118,,,,,,,2,2.0,1,2,1,"Text-to-image synthesis is a challenging task that aims to generate realistic and diverse images from natural language descriptions. However, existing text-to-image diffusion …",,https://scholar.google.com/scholar?q=related:6w6po0t1YPQJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
